timestamp,source_id,precipitation,pressure_msl,sunshine,temperature,wind_direction,wind_speed,cloud_cover,dew_point,relative_humidity,visibility,wind_gust_direction,wind_gust_speed,condition,precipitation_probability,precipitation_probability_6h,solar,icon,archive_timestamp
2026-06-06 01:00:00+00:00,202203,0.0,1016.4,0.0,11.5,204,7.4,65,9.6,,53200,,13.0,dry,14,,0.0,partly-cloudy-night,2026-06-01T10:03:02+00:00
2026-06-06 02:00:00+00:00,202203,0.0,1016.6,0.0,11.2,206,7.4,66,9.4,,51600,,13.0,dry,11,,0.0,partly-cloudy-night,2026-06-01T10:03:02+00:00
2026-06-06 03:00:00+00:00,202203,0.0,1016.5,0.0,10.8,192,7.4,66,9.3,,46600,,11.1,dry,9,,0.0,partly-cloudy-night,2026-06-01T10:03:02+00:00
2026-06-06 04:00:00+00:00,202203,0.0,1016.5,12.0,11.1,197,7.4,69,9.3,,42800,,13.0,dry,11,,0.008,partly-cloudy-day,2026-06-01T10:03:02+00:00
2026-06-06 05:00:00+00:00,202203,0.0,1016.4,23.0,11.9,182,7.4,69,9.3,,39100,,14.8,dry,11,,0.064,partly-cloudy-day,2026-06-01T10:03:02+00:00
2026-06-06 06:00:00+00:00,202203,0.0,1016.4,32.0,13.5,160,7.4,73,9.3,,41200,,16.7,dry,9,16.0,0.172,partly-cloudy-day,2026-06-01T10:03:02+00:00
2026-06-06 07:00:00+00:00,202203,0.0,1016.0,34.0,15.0,55,9.3,71,9.2,,47200,,20.4,dry,8,,0.311,partly-cloudy-day,2026-06-01T10:03:02+00:00
2026-06-06 08:00:00+00:00,202203,0.0,1015.6,33.0,16.4,59,9.3,68,9.2,,50200,,22.2,dry,7,,0.442,partly-cloudy-day,2026-06-01T10:03:02+00:00
2026-06-06 09:00:00+00:00,202203,0.0,1015.8,33.0,17.3,41,9.3,75,9.2,,50000,,22.2,dry,8,,0.553,partly-cloudy-day,2026-06-01T10:03:02+00:00
2026-06-06 10:00:00+00:00,202203,0.0,1015.6,33.0,18.1,7,11.1,79,9.1,,55200,,22.2,dry,8,,0.628,partly-cloudy-day,2026-06-01T10:03:02+00:00
,202203,0.0,1014.4,32.0,19.7,36,9.3,87,9.9,,54700,,20.4,dry,1,,0.614,cloudy,2026-06-06T10:02:52+00:00
,202203,0.0,1014.5,28.0,20.0,15,7.4,97,10.2,,52300,,20.4,dry,3,5.0,0.6,cloudy,2026-06-06T10:02:52+00:00
,202203,0.0,1014.6,26.0,20.3,317,9.3,92,10.4,,54800,,20.4,dry,3,,0.542,cloudy,2026-06-06T10:02:52+00:00
,202203,0.0,1014.9,24.0,20.4,283,9.3,87,10.5,,57400,,22.2,dry,3,,0.492,cloudy,2026-06-06T10:02:52+00:00
,202203,0.0,1015.2,25.0,20.4,245,9.3,77,10.5,,64800,,22.2,dry,5,,0.444,partly-cloudy-day,2026-06-06T10:02:52+00:00
,202203,0.0,1015.5,26.0,20.3,242,9.3,70,10.6,,67900,,20.4,dry,5,,0.35,partly-cloudy-day,2026-06-06T10:02:52+00:00
,202203,0.0,1015.9,28.0,20.2,237,9.3,62,10.6,,72900,,20.4,dry,3,,0.242,partly-cloudy-day,2026-06-06T10:02:52+00:00
,202203,0.0,1016.5,27.0,19.5,224,9.3,59,10.6,,74400,,20.4,dry,3,21.0,0.142,partly-cloudy-day,2026-06-06T10:02:52+00:00
,202203,0.0,1017.3,20.0,18.5,216,7.4,57,10.9,,74200,,18.5,dry,4,,0.042,partly-cloudy-day,2026-06-06T10:02:52+00:00
,202203,0.0,1018.0,9.0,17.5,211,7.4,57,11.2,,68100,,16.7,dry,4,,0.003,partly-cloudy-night,2026-06-06T10:02:52+00:00
,202203,0.0,1018.7,0.0,16.9,211,7.4,57,11.1,,67700,,16.7,dry,7,,0.0,partly-cloudy-night,2026-06-06T10:02:52+00:00
,202203,0.0,1019.6,0.0,16.1,214,9.3,58,10.9,,66200,,16.7,dry,7,,0.0,partly-cloudy-night,2026-06-06T10:02:52+00:00
,202203,0.0,1020.2,0.0,15.7,218,9.3,57,10.8,,63300,,18.5,dry,9,,0.0,partly-cloudy-night,2026-06-06T10:02:52+00:00
,202203,0.0,1020.6,0.0,15.3,220,9.3,61,10.7,,62800,,16.7,dry,8,19.0,0.0,partly-cloudy-night,2026-06-06T10:02:52+00:00
,202203,0.0,1021.1,0.0,14.9,221,9.3,61,10.7,,64600,,16.7,dry,9,,0.0,partly-cloudy-night,2026-06-06T10:02:52+00:00
,202203,0.0,1021.3,0.0,14.7,222,9.3,65,10.6,,65400,,16.7,dry,7,,0.0,partly-cloudy-night,2026-06-06T10:02:52+00:00
,202203,0.0,1021.7,0.0,14.6,225,7.4,64,10.6,,66000,,16.7,dry,6,,0.0,partly-cloudy-night,2026-06-06T10:02:52+00:00
,202203,0.0,1022.2,9.0,14.7,226,7.4,69,10.6,,70000,,16.7,dry,5,,0.008,partly-cloudy-day,2026-06-06T10:02:52+00:00
,202203,0.0,1022.4,16.0,15.3,231,9.3,71,10.7,,66100,,16.7,dry,3,,0.061,partly-cloudy-day,2026-06-06T10:02:52+00:00
,202203,0.0,1022.7,19.0,16.2,241,9.3,74,10.8,,64300,,18.5,dry,3,18.0,0.164,partly-cloudy-day,2026-06-06T10:02:52+00:00
,202203,0.0,1022.9,26.0,17.5,254,9.3,75,10.7,,62300,,18.5,dry,3,,0.292,partly-cloudy-day,2026-06-06T10:02:52+00:00
,202203,0.0,1023.0,28.0,18.4,264,11.1,77,10.5,,59600,,20.4,dry,3,,0.428,partly-cloudy-day,2026-06-06T10:02:52+00:00
,202203,0.0,1022.9,32.0,19.2,275,11.1,79,10.3,,62700,,22.2,dry,1,,0.536,partly-cloudy-day,2026-06-06T10:02:52+00:00
,202203,0.0,1022.8,33.0,20.2,277,13.0,81,10.1,,66200,,25.9,dry,1,,0.633,cloudy,2026-06-06T10:02:52+00:00
,202203,0.0,1022.6,34.0,20.8,280,13.0,86,10.0,,70900,,27.8,dry,1,,0.683,cloudy,2026-06-06T10:02:52+00:00
,202203,0.0,1022.3,35.0,21.3,282,13.0,88,9.8,,72600,,29.6,dry,1,5.0,0.708,cloudy,2026-06-06T10:02:52+00:00
,202203,0.0,1022.0,36.0,21.7,285,14.8,80,9.7,,72600,,31.5,dry,1,,0.675,cloudy,2026-06-06T10:02:52+00:00
,202203,0.0,1021.7,37.0,22.0,288,13.0,71,9.5,,74100,,31.5,dry,1,,0.628,partly-cloudy-day,2026-06-06T10:02:52+00:00
,202203,0.0,1021.3,40.0,22.2,293,13.0,61,9.4,,76700,,29.6,dry,1,,0.544,partly-cloudy-day,2026-06-06T10:02:52+00:00
,202203,0.0,1021.1,41.0,21.9,295,13.0,56,9.3,,76800,,27.8,dry,1,,0.433,partly-cloudy-day,2026-06-06T10:02:52+00:00
,202203,0.0,1021.1,43.0,21.4,300,11.1,50,9.3,,77900,,25.9,dry,2,,0.3,partly-cloudy-day,2026-06-06T10:02:52+00:00
,202203,0.0,1021.4,40.0,20.7,313,9.3,40,9.4,,80000,,20.4,dry,1,3.0,0.169,partly-cloudy-day,2026-06-06T10:02:52+00:00
,202203,0.0,1021.9,30.0,19.4,324,7.4,38,9.7,,74100,,16.7,dry,0,,0.056,partly-cloudy-day,2026-06-06T10:02:52+00:00
