series,test,start,end,hours,min,max,before,after,classification
rain_toelz,jump,2011-05-26 14:00:00+00:00,2011-05-26 14:00:00+00:00,1,30.8,30.8,0.0,1.7,undecidable_without_independent_evidence
rain_toelz,jump,2024-05-23 15:00:00+00:00,2024-05-23 16:00:00+00:00,2,4.4,39.5,0.0,1.4,undecidable_without_independent_evidence
rain_toelz,frozen,2010-01-02 13:00:00+00:00,2010-01-07 05:00:00+00:00,113,0.0,0.0,0.2,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2010-01-07 09:00:00+00:00,2010-01-09 06:00:00+00:00,46,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2010-01-09 17:00:00+00:00,2010-01-10 17:00:00+00:00,25,0.0,0.0,0.1,0.7,plausible_physical_zero_not_rejected
rain_toelz,frozen,2010-01-12 07:00:00+00:00,2010-01-13 21:00:00+00:00,39,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2010-01-14 05:00:00+00:00,2010-01-17 03:00:00+00:00,71,0.0,0.0,0.2,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2010-01-18 15:00:00+00:00,2010-01-21 02:00:00+00:00,60,0.0,0.0,0.2,0.3,plausible_physical_zero_not_rejected
rain_toelz,frozen,2010-01-21 15:00:00+00:00,2010-01-26 01:00:00+00:00,107,0.0,0.0,0.1,0.4,plausible_physical_zero_not_rejected
rain_toelz,frozen,2010-01-26 16:00:00+00:00,2010-01-28 02:00:00+00:00,35,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2010-02-03 17:00:00+00:00,2010-02-05 19:00:00+00:00,51,0.0,0.0,0.1,0.2,plausible_physical_zero_not_rejected
rain_toelz,frozen,2010-02-07 07:00:00+00:00,2010-02-10 11:00:00+00:00,77,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2010-02-12 11:00:00+00:00,2010-02-18 06:00:00+00:00,140,0.0,0.0,0.1,0.2,plausible_physical_zero_not_rejected
rain_toelz,frozen,2010-02-18 09:00:00+00:00,2010-02-19 17:00:00+00:00,33,0.0,0.0,0.1,0.3,plausible_physical_zero_not_rejected
rain_toelz,frozen,2010-02-20 05:00:00+00:00,2010-02-23 15:00:00+00:00,83,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2010-02-23 17:00:00+00:00,2010-02-24 23:00:00+00:00,31,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2010-02-27 00:00:00+00:00,2010-02-28 01:00:00+00:00,26,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2010-02-28 03:00:00+00:00,2010-03-02 09:00:00+00:00,55,0.0,0.0,0.1,0.2,plausible_physical_zero_not_rejected
rain_toelz,frozen,2010-03-02 23:00:00+00:00,2010-03-04 19:00:00+00:00,45,0.0,0.0,0.8,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2010-03-07 04:00:00+00:00,2010-03-09 06:00:00+00:00,51,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2010-03-09 08:00:00+00:00,2010-03-11 06:00:00+00:00,47,0.0,0.0,0.1,0.3,plausible_physical_zero_not_rejected
rain_toelz,frozen,2010-03-13 21:00:00+00:00,2010-03-14 20:00:00+00:00,24,0.0,0.0,0.2,0.2,plausible_physical_zero_not_rejected
rain_toelz,frozen,2010-03-16 17:00:00+00:00,2010-03-21 08:00:00+00:00,112,0.0,0.0,0.2,0.3,plausible_physical_zero_not_rejected
rain_toelz,frozen,2010-03-22 04:00:00+00:00,2010-03-26 16:00:00+00:00,109,0.0,0.0,0.1,2.4,plausible_physical_zero_not_rejected
rain_toelz,frozen,2010-03-29 05:00:00+00:00,2010-03-30 21:00:00+00:00,41,0.0,0.0,0.9,1.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2010-03-31 02:00:00+00:00,2010-04-01 08:00:00+00:00,31,0.0,0.0,0.1,1.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2010-04-01 15:00:00+00:00,2010-04-04 14:00:00+00:00,72,0.0,0.0,0.3,0.9,plausible_physical_zero_not_rejected
rain_toelz,frozen,2010-04-05 19:00:00+00:00,2010-04-11 12:00:00+00:00,138,0.0,0.0,0.3,0.5,plausible_physical_zero_not_rejected
rain_toelz,frozen,2010-04-11 19:00:00+00:00,2010-04-14 02:00:00+00:00,56,0.0,0.0,0.6,0.4,plausible_physical_zero_not_rejected
rain_toelz,frozen,2010-04-14 21:00:00+00:00,2010-04-18 12:00:00+00:00,88,0.0,0.0,0.1,1.8,plausible_physical_zero_not_rejected
rain_toelz,frozen,2010-04-18 18:00:00+00:00,2010-04-20 14:00:00+00:00,45,0.0,0.0,2.2,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2010-04-21 02:00:00+00:00,2010-04-25 16:00:00+00:00,111,0.0,0.0,0.1,1.2,plausible_physical_zero_not_rejected
rain_toelz,frozen,2010-04-26 14:00:00+00:00,2010-04-30 19:00:00+00:00,102,0.0,0.0,0.5,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2010-05-05 08:00:00+00:00,2010-05-06 07:00:00+00:00,24,0.0,0.0,0.1,0.2,plausible_physical_zero_not_rejected
rain_toelz,frozen,2010-05-07 11:00:00+00:00,2010-05-08 12:00:00+00:00,26,0.0,0.0,0.1,0.2,plausible_physical_zero_not_rejected
rain_toelz,frozen,2010-05-08 20:00:00+00:00,2010-05-09 19:00:00+00:00,24,0.0,0.0,0.7,2.6,plausible_physical_zero_not_rejected
rain_toelz,frozen,2010-05-23 01:00:00+00:00,2010-05-25 21:00:00+00:00,69,0.0,0.0,0.7,0.2,plausible_physical_zero_not_rejected
rain_toelz,frozen,2010-05-27 12:00:00+00:00,2010-05-28 13:00:00+00:00,26,0.0,0.0,0.3,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2010-06-04 06:00:00+00:00,2010-06-06 20:00:00+00:00,63,0.0,0.0,0.2,13.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2010-06-07 06:00:00+00:00,2010-06-08 15:00:00+00:00,34,0.0,0.0,0.1,6.4,plausible_physical_zero_not_rejected
rain_toelz,frozen,2010-06-08 19:00:00+00:00,2010-06-12 15:00:00+00:00,93,0.0,0.0,0.6,1.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2010-06-22 08:00:00+00:00,2010-06-30 05:00:00+00:00,190,0.0,0.0,0.9,1.4,plausible_physical_zero_not_rejected
rain_toelz,frozen,2010-06-30 08:00:00+00:00,2010-07-04 19:00:00+00:00,108,0.0,0.0,0.6,0.3,plausible_physical_zero_not_rejected
rain_toelz,frozen,2010-07-06 16:00:00+00:00,2010-07-12 20:00:00+00:00,149,0.0,0.0,0.4,0.2,plausible_physical_zero_not_rejected
rain_toelz,frozen,2010-07-13 02:00:00+00:00,2010-07-14 23:00:00+00:00,46,0.0,0.0,0.1,4.2,plausible_physical_zero_not_rejected
rain_toelz,frozen,2010-07-15 19:00:00+00:00,2010-07-17 01:00:00+00:00,31,0.0,0.0,0.1,0.3,plausible_physical_zero_not_rejected
rain_toelz,frozen,2010-07-18 15:00:00+00:00,2010-07-22 15:00:00+00:00,97,0.0,0.0,1.1,0.8,plausible_physical_zero_not_rejected
rain_toelz,frozen,2010-07-24 23:00:00+00:00,2010-07-26 22:00:00+00:00,48,0.0,0.0,11.1,3.8,plausible_physical_zero_not_rejected
rain_toelz,frozen,2010-07-27 15:00:00+00:00,2010-07-28 15:00:00+00:00,25,0.0,0.0,0.2,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2010-07-30 19:00:00+00:00,2010-08-02 02:00:00+00:00,56,0.0,0.0,1.9,0.2,plausible_physical_zero_not_rejected
rain_toelz,frozen,2010-08-03 20:00:00+00:00,2010-08-05 00:00:00+00:00,29,0.0,0.0,0.4,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2010-08-07 12:00:00+00:00,2010-08-08 11:00:00+00:00,24,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2010-08-08 22:00:00+00:00,2010-08-11 15:00:00+00:00,66,0.0,0.0,0.6,0.2,plausible_physical_zero_not_rejected
rain_toelz,frozen,2010-08-14 06:00:00+00:00,2010-08-15 05:00:00+00:00,24,0.0,0.0,0.1,0.8,plausible_physical_zero_not_rejected
rain_toelz,frozen,2010-08-17 12:00:00+00:00,2010-08-18 22:00:00+00:00,35,0.0,0.0,0.1,0.2,plausible_physical_zero_not_rejected
rain_toelz,frozen,2010-08-19 06:00:00+00:00,2010-08-23 23:00:00+00:00,114,0.0,0.0,0.4,0.7,plausible_physical_zero_not_rejected
rain_toelz,frozen,2010-08-24 21:00:00+00:00,2010-08-27 09:00:00+00:00,61,0.0,0.0,1.3,3.9,plausible_physical_zero_not_rejected
rain_toelz,frozen,2010-08-31 22:00:00+00:00,2010-09-02 23:00:00+00:00,50,0.0,0.0,1.0,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2010-09-03 04:00:00+00:00,2010-09-04 05:00:00+00:00,26,0.0,0.0,0.2,4.6,plausible_physical_zero_not_rejected
rain_toelz,frozen,2010-09-04 15:00:00+00:00,2010-09-07 01:00:00+00:00,59,0.0,0.0,0.1,0.5,plausible_physical_zero_not_rejected
rain_toelz,frozen,2010-09-07 05:00:00+00:00,2010-09-08 16:00:00+00:00,36,0.0,0.0,0.3,1.0,plausible_physical_zero_not_rejected
rain_toelz,frozen,2010-09-09 08:00:00+00:00,2010-09-13 00:00:00+00:00,89,0.0,0.0,0.4,0.7,plausible_physical_zero_not_rejected
rain_toelz,frozen,2010-09-13 20:00:00+00:00,2010-09-16 04:00:00+00:00,57,0.0,0.0,0.1,0.9,plausible_physical_zero_not_rejected
rain_toelz,frozen,2010-09-18 01:00:00+00:00,2010-09-24 20:00:00+00:00,164,0.0,0.0,0.8,0.4,plausible_physical_zero_not_rejected
rain_toelz,frozen,2010-09-26 05:00:00+00:00,2010-09-28 02:00:00+00:00,46,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2010-10-01 02:00:00+00:00,2010-10-05 04:00:00+00:00,99,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2010-10-06 02:00:00+00:00,2010-10-16 09:00:00+00:00,248,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2010-10-18 08:00:00+00:00,2010-10-19 21:00:00+00:00,38,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2010-10-21 03:00:00+00:00,2010-10-24 06:00:00+00:00,76,0.0,0.0,0.6,0.3,plausible_physical_zero_not_rejected
rain_toelz,frozen,2010-10-25 22:00:00+00:00,2010-11-02 16:00:00+00:00,187,0.0,0.0,0.3,0.2,plausible_physical_zero_not_rejected
rain_toelz,frozen,2010-11-02 20:00:00+00:00,2010-11-07 17:00:00+00:00,118,0.0,0.0,0.8,1.8,plausible_physical_zero_not_rejected
rain_toelz,frozen,2010-11-08 15:00:00+00:00,2010-11-11 00:00:00+00:00,58,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2010-11-12 18:00:00+00:00,2010-11-16 00:00:00+00:00,79,0.0,0.0,1.1,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2010-11-16 20:00:00+00:00,2010-11-18 22:00:00+00:00,51,0.0,0.0,0.1,0.2,plausible_physical_zero_not_rejected
rain_toelz,frozen,2010-11-19 13:00:00+00:00,2010-11-21 22:00:00+00:00,58,0.0,0.0,0.1,0.7,plausible_physical_zero_not_rejected
rain_toelz,frozen,2010-11-25 04:00:00+00:00,2010-11-26 06:00:00+00:00,27,0.0,0.0,0.6,0.2,plausible_physical_zero_not_rejected
rain_toelz,frozen,2010-11-27 06:00:00+00:00,2010-11-28 17:00:00+00:00,36,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2010-11-29 14:00:00+00:00,2010-12-01 10:00:00+00:00,45,0.0,0.0,0.9,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2010-12-02 03:00:00+00:00,2010-12-05 22:00:00+00:00,92,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2010-12-17 19:00:00+00:00,2010-12-20 20:00:00+00:00,74,0.0,0.0,0.2,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2010-12-21 22:00:00+00:00,2010-12-24 05:00:00+00:00,56,0.0,0.0,0.2,0.2,plausible_physical_zero_not_rejected
rain_toelz,frozen,2010-12-27 03:00:00+00:00,2010-12-28 16:00:00+00:00,38,0.0,0.0,0.1,0.2,plausible_physical_zero_not_rejected
rain_toelz,frozen,2010-12-30 05:00:00+00:00,2011-01-01 17:00:00+00:00,61,0.0,0.0,0.2,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2011-01-02 12:00:00+00:00,2011-01-06 20:00:00+00:00,105,0.0,0.0,1.1,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2011-01-07 07:00:00+00:00,2011-01-10 02:00:00+00:00,68,0.0,0.0,0.1,0.7,plausible_physical_zero_not_rejected
rain_toelz,frozen,2011-01-10 12:00:00+00:00,2011-01-11 22:00:00+00:00,35,0.0,0.0,0.3,0.2,plausible_physical_zero_not_rejected
rain_toelz,frozen,2011-01-15 10:00:00+00:00,2011-01-18 19:00:00+00:00,82,0.0,0.0,0.3,0.2,plausible_physical_zero_not_rejected
rain_toelz,frozen,2011-01-21 16:00:00+00:00,2011-01-24 04:00:00+00:00,61,0.0,0.0,0.8,0.5,plausible_physical_zero_not_rejected
rain_toelz,frozen,2011-01-26 23:00:00+00:00,2011-02-03 22:00:00+00:00,192,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2011-02-04 02:00:00+00:00,2011-02-11 04:00:00+00:00,171,0.0,0.0,0.5,1.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2011-02-13 08:00:00+00:00,2011-02-18 18:00:00+00:00,131,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2011-02-18 22:00:00+00:00,2011-02-20 17:00:00+00:00,44,0.0,0.0,0.9,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2011-02-22 12:00:00+00:00,2011-02-25 06:00:00+00:00,67,0.0,0.0,0.2,0.2,plausible_physical_zero_not_rejected
rain_toelz,frozen,2011-02-25 08:00:00+00:00,2011-02-26 21:00:00+00:00,38,0.0,0.0,0.2,0.2,plausible_physical_zero_not_rejected
rain_toelz,frozen,2011-02-28 03:00:00+00:00,2011-03-16 12:00:00+00:00,394,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2011-03-19 19:00:00+00:00,2011-03-26 18:00:00+00:00,168,0.0,0.0,0.1,0.2,plausible_physical_zero_not_rejected
rain_toelz,frozen,2011-03-28 02:00:00+00:00,2011-03-30 15:00:00+00:00,62,0.0,0.0,0.2,0.3,plausible_physical_zero_not_rejected
rain_toelz,frozen,2011-04-01 07:00:00+00:00,2011-04-04 07:00:00+00:00,73,0.0,0.0,0.2,3.7,plausible_physical_zero_not_rejected
rain_toelz,frozen,2011-04-05 04:00:00+00:00,2011-04-06 05:00:00+00:00,26,0.0,0.0,0.3,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2011-04-06 07:00:00+00:00,2011-04-12 06:00:00+00:00,144,0.0,0.0,0.1,0.3,plausible_physical_zero_not_rejected
rain_toelz,frozen,2011-04-13 01:00:00+00:00,2011-04-14 03:00:00+00:00,27,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2011-04-14 17:00:00+00:00,2011-04-24 09:00:00+00:00,233,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2011-04-24 18:00:00+00:00,2011-04-27 13:00:00+00:00,68,0.0,0.0,2.8,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2011-04-28 18:00:00+00:00,2011-05-02 14:00:00+00:00,93,0.0,0.0,1.5,1.2,plausible_physical_zero_not_rejected
rain_toelz,frozen,2011-05-03 16:00:00+00:00,2011-05-12 12:00:00+00:00,213,0.0,0.0,0.1,2.3,plausible_physical_zero_not_rejected
rain_toelz,frozen,2011-05-13 03:00:00+00:00,2011-05-14 05:00:00+00:00,27,0.0,0.0,0.4,0.8,plausible_physical_zero_not_rejected
rain_toelz,frozen,2011-05-16 12:00:00+00:00,2011-05-19 22:00:00+00:00,83,0.0,0.0,0.2,1.0,plausible_physical_zero_not_rejected
rain_toelz,frozen,2011-05-20 19:00:00+00:00,2011-05-22 15:00:00+00:00,45,0.0,0.0,1.6,3.2,plausible_physical_zero_not_rejected
rain_toelz,frozen,2011-05-22 18:00:00+00:00,2011-05-26 13:00:00+00:00,92,0.0,0.0,0.2,30.8,plausible_physical_zero_not_rejected
rain_toelz,frozen,2011-05-28 09:00:00+00:00,2011-05-31 14:00:00+00:00,78,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2011-06-02 19:00:00+00:00,2011-06-06 19:00:00+00:00,97,0.0,0.0,0.2,0.3,plausible_physical_zero_not_rejected
rain_toelz,frozen,2011-06-10 06:00:00+00:00,2011-06-11 13:00:00+00:00,32,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2011-06-12 05:00:00+00:00,2011-06-13 06:00:00+00:00,26,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2011-06-14 19:00:00+00:00,2011-06-15 21:00:00+00:00,27,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2011-06-19 16:00:00+00:00,2011-06-20 15:00:00+00:00,24,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2011-06-21 03:00:00+00:00,2011-06-22 13:00:00+00:00,35,0.0,0.0,0.2,7.4,plausible_physical_zero_not_rejected
rain_toelz,frozen,2011-06-26 08:00:00+00:00,2011-06-29 22:00:00+00:00,87,0.0,0.0,0.7,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2011-07-02 20:00:00+00:00,2011-07-03 19:00:00+00:00,24,0.0,0.0,0.5,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2011-07-03 22:00:00+00:00,2011-07-07 13:00:00+00:00,88,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2011-07-08 22:00:00+00:00,2011-07-09 21:00:00+00:00,24,0.0,0.0,0.9,1.7,plausible_physical_zero_not_rejected
rain_toelz,frozen,2011-07-11 01:00:00+00:00,2011-07-13 02:00:00+00:00,50,0.0,0.0,0.3,0.6,plausible_physical_zero_not_rejected
rain_toelz,frozen,2011-07-15 04:00:00+00:00,2011-07-17 14:00:00+00:00,59,0.0,0.0,0.7,2.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2011-07-24 20:00:00+00:00,2011-07-28 16:00:00+00:00,93,0.0,0.0,0.1,0.2,plausible_physical_zero_not_rejected
rain_toelz,frozen,2011-07-30 11:00:00+00:00,2011-08-03 13:00:00+00:00,99,0.0,0.0,0.3,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2011-08-10 03:00:00+00:00,2011-08-13 04:00:00+00:00,74,0.0,0.0,0.2,0.9,plausible_physical_zero_not_rejected
rain_toelz,frozen,2011-08-13 07:00:00+00:00,2011-08-14 18:00:00+00:00,36,0.0,0.0,0.4,1.4,plausible_physical_zero_not_rejected
rain_toelz,frozen,2011-08-16 02:00:00+00:00,2011-08-18 22:00:00+00:00,69,0.0,0.0,1.0,0.2,plausible_physical_zero_not_rejected
rain_toelz,frozen,2011-08-19 22:00:00+00:00,2011-08-24 15:00:00+00:00,114,0.0,0.0,0.3,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2011-08-25 01:00:00+00:00,2011-08-27 01:00:00+00:00,49,0.0,0.0,0.1,0.3,plausible_physical_zero_not_rejected
rain_toelz,frozen,2011-08-27 16:00:00+00:00,2011-09-01 07:00:00+00:00,112,0.0,0.0,0.6,4.4,plausible_physical_zero_not_rejected
rain_toelz,frozen,2011-09-01 10:00:00+00:00,2011-09-02 13:00:00+00:00,28,0.0,0.0,0.6,0.3,plausible_physical_zero_not_rejected
rain_toelz,frozen,2011-09-02 15:00:00+00:00,2011-09-04 17:00:00+00:00,51,0.0,0.0,0.3,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2011-09-05 16:00:00+00:00,2011-09-07 21:00:00+00:00,54,0.0,0.0,0.4,1.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2011-09-09 08:00:00+00:00,2011-09-11 19:00:00+00:00,60,0.0,0.0,2.3,8.6,plausible_physical_zero_not_rejected
rain_toelz,frozen,2011-09-12 04:00:00+00:00,2011-09-14 07:00:00+00:00,52,0.0,0.0,0.6,0.6,plausible_physical_zero_not_rejected
rain_toelz,frozen,2011-09-14 13:00:00+00:00,2011-09-17 02:00:00+00:00,62,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2011-09-20 08:00:00+00:00,2011-10-06 23:00:00+00:00,400,0.0,0.0,0.1,1.3,plausible_physical_zero_not_rejected
rain_toelz,frozen,2011-10-10 22:00:00+00:00,2011-10-13 00:00:00+00:00,51,0.0,0.0,0.1,0.3,plausible_physical_zero_not_rejected
rain_toelz,frozen,2011-10-13 15:00:00+00:00,2011-10-19 15:00:00+00:00,145,0.0,0.0,0.1,0.6,plausible_physical_zero_not_rejected
rain_toelz,frozen,2011-10-20 14:00:00+00:00,2011-10-23 07:00:00+00:00,66,0.0,0.0,0.7,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2011-10-23 09:00:00+00:00,2011-10-25 23:00:00+00:00,63,0.0,0.0,0.1,0.2,plausible_physical_zero_not_rejected
rain_toelz,frozen,2011-10-26 14:00:00+00:00,2011-11-14 08:00:00+00:00,451,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2011-11-14 10:00:00+00:00,2011-11-26 06:00:00+00:00,285,0.0,0.0,0.1,0.3,plausible_physical_zero_not_rejected
rain_toelz,frozen,2011-11-26 11:00:00+00:00,2011-12-02 23:00:00+00:00,157,0.0,0.0,0.1,0.4,plausible_physical_zero_not_rejected
rain_toelz,frozen,2011-12-08 10:00:00+00:00,2011-12-09 23:00:00+00:00,38,0.0,0.0,0.2,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2011-12-11 11:00:00+00:00,2011-12-12 13:00:00+00:00,27,0.0,0.0,0.1,0.2,plausible_physical_zero_not_rejected
rain_toelz,frozen,2011-12-12 23:00:00+00:00,2011-12-14 15:00:00+00:00,41,0.0,0.0,0.3,0.7,plausible_physical_zero_not_rejected
rain_toelz,frozen,2011-12-19 09:00:00+00:00,2011-12-20 12:00:00+00:00,28,0.0,0.0,0.1,0.4,plausible_physical_zero_not_rejected
rain_toelz,frozen,2011-12-25 11:00:00+00:00,2011-12-29 04:00:00+00:00,90,0.0,0.0,0.1,0.3,plausible_physical_zero_not_rejected
rain_toelz,frozen,2012-01-01 09:00:00+00:00,2012-01-02 15:00:00+00:00,31,0.0,0.0,0.6,0.4,plausible_physical_zero_not_rejected
rain_toelz,frozen,2012-01-03 01:00:00+00:00,2012-01-04 05:00:00+00:00,29,0.0,0.0,0.2,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2012-01-14 13:00:00+00:00,2012-01-18 09:00:00+00:00,93,0.0,0.0,0.1,0.2,plausible_physical_zero_not_rejected
rain_toelz,frozen,2012-01-22 06:00:00+00:00,2012-01-23 06:00:00+00:00,25,0.0,0.0,0.1,1.7,plausible_physical_zero_not_rejected
rain_toelz,frozen,2012-01-24 23:00:00+00:00,2012-01-27 10:00:00+00:00,60,0.0,0.0,0.3,0.8,plausible_physical_zero_not_rejected
rain_toelz,frozen,2012-01-28 23:00:00+00:00,2012-02-01 20:00:00+00:00,94,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2012-02-02 10:00:00+00:00,2012-02-04 18:00:00+00:00,57,0.0,0.0,0.1,0.3,plausible_physical_zero_not_rejected
rain_toelz,frozen,2012-02-04 21:00:00+00:00,2012-02-06 23:00:00+00:00,51,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2012-02-07 10:00:00+00:00,2012-02-09 16:00:00+00:00,55,0.0,0.0,0.1,0.4,plausible_physical_zero_not_rejected
rain_toelz,frozen,2012-02-10 09:00:00+00:00,2012-02-13 16:00:00+00:00,80,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2012-02-18 05:00:00+00:00,2012-02-19 06:00:00+00:00,26,0.0,0.0,0.2,0.7,plausible_physical_zero_not_rejected
rain_toelz,frozen,2012-02-20 09:00:00+00:00,2012-02-23 20:00:00+00:00,84,0.0,0.0,0.2,0.7,plausible_physical_zero_not_rejected
rain_toelz,frozen,2012-02-24 01:00:00+00:00,2012-02-25 03:00:00+00:00,27,0.0,0.0,0.1,0.2,plausible_physical_zero_not_rejected
rain_toelz,frozen,2012-02-27 00:00:00+00:00,2012-02-28 15:00:00+00:00,40,0.0,0.0,0.1,0.3,plausible_physical_zero_not_rejected
rain_toelz,frozen,2012-02-28 21:00:00+00:00,2012-03-05 07:00:00+00:00,131,0.0,0.0,0.1,1.3,plausible_physical_zero_not_rejected
rain_toelz,frozen,2012-03-05 14:00:00+00:00,2012-03-08 06:00:00+00:00,65,0.0,0.0,0.1,0.6,plausible_physical_zero_not_rejected
rain_toelz,frozen,2012-03-09 01:00:00+00:00,2012-03-11 07:00:00+00:00,55,0.0,0.0,0.2,0.5,plausible_physical_zero_not_rejected
rain_toelz,frozen,2012-03-12 09:00:00+00:00,2012-03-18 16:00:00+00:00,152,0.0,0.0,0.2,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2012-03-20 01:00:00+00:00,2012-03-24 15:00:00+00:00,111,0.0,0.0,0.3,7.5,plausible_physical_zero_not_rejected
