timestamp,wassertemp,lufttemperatur_c,pressure
2026-08-20 09:00:00+00:00,19.8,25.1,1008.7
2026-08-20 10:00:00+00:00,19.8,25.0,1009.1
2026-08-20 11:00:00+00:00,19.9,23.8,1009.6
2026-08-20 12:00:00+00:00,19.9,22.0,1009.8
2026-08-20 13:00:00+00:00,19.8,21.6,1009.6
2026-08-20 14:00:00+00:00,19.8,22.1,1009.5
2026-08-20 15:00:00+00:00,19.8,22.9,1008.7
2026-08-20 16:00:00+00:00,19.9,23.3,1008.5
2026-08-20 17:00:00+00:00,19.8,22.9,1009.2
2026-08-20 18:00:00+00:00,19.7,22.7,1008.8
2026-08-20 19:00:00+00:00,19.7,22.4,1009.3
2026-08-20 20:00:00+00:00,19.7,21.1,1010.1
2026-08-20 21:00:00+00:00,19.6,18.7,1010.6
2026-08-20 22:00:00+00:00,19.5,19.2,1010.5
2026-08-20 23:00:00+00:00,19.6,19.1,1010.3
2026-08-21 00:00:00+00:00,19.6,18.1,1010.3
2026-08-21 01:00:00+00:00,19.6,17.7,1010.5
2026-08-21 02:00:00+00:00,19.6,18.2,1010.9
2026-08-21 03:00:00+00:00,19.5,17.9,1010.6
2026-08-21 04:00:00+00:00,19.6,18.4,1010.7
2026-08-21 05:00:00+00:00,19.5,18.4,1010.1
2026-08-21 06:00:00+00:00,19.7,19.4,1009.8
2026-08-21 07:00:00+00:00,19.6,20.4,1008.3
2026-08-21 08:00:00+00:00,19.8,20.8,1008.4
2026-08-21 09:00:00+00:00,19.9,21.1,1008.2
2026-08-21 10:00:00+00:00,19.9,21.5,1007.3
2026-08-21 11:00:00+00:00,20.1,21.9,1006.6
2026-08-21 12:00:00+00:00,20.1,21.5,1006.1
2026-08-21 13:00:00+00:00,20.1,20.4,1005.7
2026-08-21 14:00:00+00:00,20.1,20.1,1005.7
2026-08-21 15:00:00+00:00,20.1,15.1,1008.1
2026-08-21 16:00:00+00:00,19.9,13.5,1011.7
2026-08-21 17:00:00+00:00,19.7,13.9,1011.9
2026-08-21 18:00:00+00:00,19.6,14.1,1012.9
2026-08-21 19:00:00+00:00,19.5,13.7,1013.5
2026-08-21 20:00:00+00:00,19.3,13.4,1014.2
2026-08-21 21:00:00+00:00,19.2,14.0,1014.6
2026-08-21 22:00:00+00:00,19.1,13.6,1014.6
2026-08-21 23:00:00+00:00,19.1,13.5,1014.5
2026-08-22 00:00:00+00:00,19.0,13.6,1014.4
2026-08-22 01:00:00+00:00,18.9,13.8,1014.4
2026-08-22 02:00:00+00:00,18.9,13.5,1014.9
2026-08-22 03:00:00+00:00,18.7,13.3,1015.4
2026-08-22 04:00:00+00:00,18.6,12.9,1015.9
2026-08-22 05:00:00+00:00,18.5,12.7,1016.6
2026-08-22 06:00:00+00:00,18.4,13.4,1017.0
2026-08-22 07:00:00+00:00,18.4,15.8,1016.9
2026-08-22 08:00:00+00:00,18.5,17.4,1017.2
2026-08-22 09:00:00+00:00,18.7,17.1,1017.9
2026-08-22 10:00:00+00:00,18.7,16.8,1018.2
2026-08-22 11:00:00+00:00,18.7,16.7,1018.4
2026-08-22 12:00:00+00:00,18.9,17.5,1018.5
2026-08-22 13:00:00+00:00,19.3,18.8,1018.2
2026-08-22 14:00:00+00:00,19.3,19.0,1018.7
2026-08-22 15:00:00+00:00,19.3,19.8,1018.6
2026-08-22 16:00:00+00:00,19.3,19.2,1019.2
2026-08-22 17:00:00+00:00,19.1,19.0,1019.3
2026-08-22 18:00:00+00:00,18.8,17.8,1019.9
2026-08-22 19:00:00+00:00,18.6,15.5,1020.9
2026-08-22 20:00:00+00:00,18.4,14.8,1021.8
2026-08-22 21:00:00+00:00,18.2,14.4,1022.1
2026-08-22 22:00:00+00:00,18.1,12.9,1022.7
2026-08-22 23:00:00+00:00,17.8,12.8,1022.7
2026-08-23 00:00:00+00:00,17.7,12.1,1022.7
2026-08-23 01:00:00+00:00,17.6,11.9,1022.5
2026-08-23 02:00:00+00:00,17.5,11.7,1022.5
2026-08-23 03:00:00+00:00,17.4,11.0,1022.5
2026-08-23 04:00:00+00:00,17.3,10.7,1022.8
2026-08-23 05:00:00+00:00,17.3,10.7,1023.0
2026-08-23 06:00:00+00:00,17.3,12.5,1022.9
2026-08-23 07:00:00+00:00,17.3,16.1,1022.3
2026-08-23 08:00:00+00:00,17.5,17.7,1022.1
2026-08-23 09:00:00+00:00,17.8,19.1,1021.8
2026-08-23 10:00:00+00:00,18.2,21.1,1021.2
2026-08-23 11:00:00+00:00,18.4,21.5,1020.9
2026-08-23 12:00:00+00:00,18.8,21.4,1020.6
2026-08-23 13:00:00+00:00,19.1,21.2,1020.5
2026-08-23 14:00:00+00:00,19.0,22.3,1019.9
2026-08-23 15:00:00+00:00,19.2,22.4,1019.7
2026-08-23 16:00:00+00:00,19.3,21.9,1020.0
2026-08-23 17:00:00+00:00,19.3,21.1,1020.2
2026-08-23 18:00:00+00:00,19.1,19.9,1020.3
2026-08-23 19:00:00+00:00,18.8,17.4,1021.2
2026-08-23 20:00:00+00:00,18.6,17.3,1021.3
2026-08-23 21:00:00+00:00,18.4,16.3,1021.5
2026-08-23 22:00:00+00:00,18.2,16.1,1021.4
2026-08-23 23:00:00+00:00,18.0,15.6,1021.6
2026-08-24 00:00:00+00:00,17.8,14.6,1021.6
2026-08-24 01:00:00+00:00,17.8,12.9,1021.6
2026-08-24 02:00:00+00:00,17.6,11.9,1021.7
2026-08-24 03:00:00+00:00,17.5,11.3,1021.9
2026-08-24 04:00:00+00:00,17.4,10.9,1022.0
2026-08-24 05:00:00+00:00,17.4,11.4,1021.7
2026-08-24 06:00:00+00:00,17.4,13.7,1021.3
2026-08-24 07:00:00+00:00,17.4,16.4,1020.5
2026-08-24 08:00:00+00:00,17.7,18.6,1019.9
2026-08-24 09:00:00+00:00,18.0,20.1,1019.4
2026-08-24 10:00:00+00:00,18.4,21.4,1018.9
2026-08-24 11:00:00+00:00,18.8,22.8,1017.9
2026-08-24 12:00:00+00:00,19.3,23.3,1017.5
2026-08-24 13:00:00+00:00,19.6,23.9,1016.9
2026-08-24 14:00:00+00:00,19.8,24.4,1016.0
2026-08-24 15:00:00+00:00,20.0,24.2,1015.5
2026-08-24 16:00:00+00:00,19.8,23.1,1014.7
2026-08-24 17:00:00+00:00,19.6,22.5,1014.0
2026-08-24 18:00:00+00:00,19.7,21.2,1013.8
2026-08-24 19:00:00+00:00,19.5,20.4,1013.7
2026-08-24 20:00:00+00:00,19.2,19.2,1014.2
2026-08-24 21:00:00+00:00,19.1,18.8,1012.8
2026-08-24 22:00:00+00:00,18.8,18.3,1012.0
2026-08-24 23:00:00+00:00,18.6,17.8,1011.7
2026-08-25 00:00:00+00:00,18.6,16.2,1011.0
2026-08-25 01:00:00+00:00,18.2,15.3,1010.7
2026-08-25 02:00:00+00:00,18.1,14.7,1010.2
2026-08-25 03:00:00+00:00,18.0,14.4,1009.7
2026-08-25 04:00:00+00:00,17.9,14.1,1009.6
2026-08-25 05:00:00+00:00,17.9,14.3,1009.6
2026-08-25 06:00:00+00:00,18.0,14.8,1010.2
2026-08-25 07:00:00+00:00,18.0,14.6,1011.4
2026-08-25 08:00:00+00:00,18.1,14.7,1011.7
2026-08-25 09:00:00+00:00,18.1,15.6,1012.8
2026-08-25 10:00:00+00:00,18.2,15.1,1013.6
2026-08-25 11:00:00+00:00,18.2,14.8,1014.2
2026-08-25 12:00:00+00:00,18.2,15.1,1014.2
2026-08-25 13:00:00+00:00,18.3,15.5,1014.7
2026-08-25 14:00:00+00:00,18.4,16.0,1014.8
2026-08-25 15:00:00+00:00,18.5,16.9,1014.8
2026-08-25 16:00:00+00:00,18.6,17.2,1014.8
2026-08-25 17:00:00+00:00,18.6,17.0,1014.9
2026-08-25 18:00:00+00:00,18.9,16.8,1015.0
2026-08-25 19:00:00+00:00,18.8,16.6,1015.6
2026-08-25 20:00:00+00:00,18.9,16.2,1015.9
2026-08-25 21:00:00+00:00,18.6,14.6,1016.1
2026-08-25 22:00:00+00:00,18.3,14.4,1016.1
2026-08-25 23:00:00+00:00,18.1,15.0,1016.0
2026-08-26 00:00:00+00:00,18.1,15.6,1015.8
2026-08-26 01:00:00+00:00,18.0,16.1,1015.7
2026-08-26 02:00:00+00:00,17.8,15.7,1016.0
2026-08-26 03:00:00+00:00,17.8,15.5,1016.2
2026-08-26 04:00:00+00:00,17.8,15.7,1016.4
2026-08-26 05:00:00+00:00,17.8,16.0,1016.4
2026-08-26 06:00:00+00:00,17.8,16.9,1016.4
2026-08-26 07:00:00+00:00,17.8,18.6,1016.5
2026-08-26 08:00:00+00:00,17.9,22.0,1016.0
2026-08-26 09:00:00+00:00,18.2,22.2,1016.5
2026-08-26 10:00:00+00:00,18.4,23.6,1016.1
2026-08-26 11:00:00+00:00,18.8,24.6,1015.6
2026-08-26 12:00:00+00:00,19.2,24.7,1015.3
2026-08-26 13:00:00+00:00,19.6,26.2,1014.5
2026-08-26 14:00:00+00:00,20.0,27.3,1014.4
2026-08-26 15:00:00+00:00,20.1,26.5,1014.1
2026-08-26 16:00:00+00:00,20.2,26.6,1013.4
2026-08-26 17:00:00+00:00,20.3,26.0,1013.5
2026-08-26 18:00:00+00:00,20.1,24.4,1014.0
2026-08-26 19:00:00+00:00,19.8,23.2,1014.5
2026-08-26 20:00:00+00:00,19.5,21.9,1014.9
2026-08-26 21:00:00+00:00,19.4,20.7,1015.1
2026-08-26 22:00:00+00:00,19.2,20.2,1014.9
2026-08-26 23:00:00+00:00,19.0,18.8,1015.2
2026-08-27 00:00:00+00:00,18.8,17.4,1015.2
2026-08-27 01:00:00+00:00,18.7,17.0,1014.8
2026-08-27 02:00:00+00:00,18.6,16.8,1015.0
2026-08-27 03:00:00+00:00,18.5,16.5,1015.1
2026-08-27 04:00:00+00:00,18.5,17.0,1014.6
2026-08-27 05:00:00+00:00,18.5,17.5,1014.4
2026-08-27 06:00:00+00:00,18.4,17.8,1014.4
2026-08-27 07:00:00+00:00,18.6,20.5,1013.8
2026-08-27 08:00:00+00:00,18.7,23.4,1013.3
2026-08-27 09:00:00+00:00,19.0,24.7,1013.1
2026-08-27 10:00:00+00:00,19.3,26.2,1012.7
2026-08-27 11:00:00+00:00,19.7,28.5,1012.2
2026-08-27 12:00:00+00:00,20.1,29.6,1011.2
2026-08-27 13:00:00+00:00,20.6,31.1,1010.5
2026-08-27 14:00:00+00:00,20.7,30.6,1010.1
2026-08-27 15:00:00+00:00,20.8,30.2,1010.1
2026-08-27 16:00:00+00:00,20.8,29.2,1010.3
2026-08-27 17:00:00+00:00,20.8,28.0,1010.2
2026-08-27 18:00:00+00:00,20.8,26.9,1010.4
2026-08-27 19:00:00+00:00,20.5,25.5,1010.6
2026-08-27 20:00:00+00:00,20.3,24.7,1011.0
2026-08-27 21:00:00+00:00,20.1,24.0,1010.7
2026-08-27 22:00:00+00:00,19.9,23.1,1010.7
2026-08-27 23:00:00+00:00,19.8,22.4,1010.3
2026-08-28 00:00:00+00:00,19.6,21.7,1010.2
2026-08-28 01:00:00+00:00,19.6,20.0,1010.3
2026-08-28 02:00:00+00:00,19.6,19.1,1010.5
2026-08-28 03:00:00+00:00,19.7,18.8,1010.3
2026-08-28 04:00:00+00:00,19.4,18.2,1010.5
2026-08-28 05:00:00+00:00,19.2,18.1,1010.4
2026-08-28 06:00:00+00:00,19.3,19.4,1010.2
2026-08-28 07:00:00+00:00,19.5,22.8,1009.0
2026-08-28 08:00:00+00:00,19.6,23.7,1009.1
2026-08-28 09:00:00+00:00,19.9,26.5,1007.1
2026-08-28 10:00:00+00:00,20.3,29.2,1006.8
2026-08-28 11:00:00+00:00,20.6,23.9,1011.4
2026-08-28 12:00:00+00:00,20.6,24.4,1012.1
2026-08-28 13:00:00+00:00,20.7,24.2,1013.0
2026-08-28 14:00:00+00:00,20.6,19.6,1014.7
2026-08-28 15:00:00+00:00,20.4,20.1,1014.8
2026-08-28 16:00:00+00:00,20.4,20.7,1013.5
2026-08-28 17:00:00+00:00,20.4,21.2,1013.5
2026-08-28 18:00:00+00:00,20.5,20.6,1013.9
2026-08-28 19:00:00+00:00,20.2,17.9,1016.4
2026-08-28 20:00:00+00:00,20.0,16.8,1016.7
2026-08-28 21:00:00+00:00,19.9,16.6,1018.7
2026-08-28 22:00:00+00:00,19.7,15.8,1018.1
2026-08-28 23:00:00+00:00,19.7,15.7,1017.9
2026-08-29 00:00:00+00:00,19.6,15.6,1017.3
2026-08-29 01:00:00+00:00,19.4,14.9,1017.1
2026-08-29 02:00:00+00:00,19.3,14.5,1017.5
2026-08-29 03:00:00+00:00,19.1,14.8,1017.4
2026-08-29 04:00:00+00:00,19.1,15.4,1017.0
2026-08-29 05:00:00+00:00,19.0,14.1,1017.7
2026-08-29 06:00:00+00:00,18.9,14.7,1018.2
2026-08-29 07:00:00+00:00,19.0,17.8,1017.7
2026-08-29 08:00:00+00:00,19.1,19.7,1017.3
2026-08-29 09:00:00+00:00,19.3,20.4,1017.2
2026-08-29 10:00:00+00:00,19.4,21.3,1016.8
2026-08-29 11:00:00+00:00,19.6,23.5,1015.9
2026-08-29 12:00:00+00:00,19.7,23.8,1015.5
2026-08-29 13:00:00+00:00,19.8,24.0,1014.9
2026-08-29 14:00:00+00:00,20.0,24.3,1014.4
2026-08-29 15:00:00+00:00,20.1,24.0,1014.1
2026-08-29 16:00:00+00:00,20.0,23.8,1013.9
2026-08-29 17:00:00+00:00,19.9,23.6,1014.0
2026-08-29 18:00:00+00:00,19.8,22.7,1014.2
2026-08-29 19:00:00+00:00,19.8,21.4,1014.8
2026-08-29 20:00:00+00:00,19.7,20.2,1015.4
2026-08-29 21:00:00+00:00,19.7,19.5,1015.7
2026-08-29 22:00:00+00:00,19.6,19.0,1015.8
2026-08-29 23:00:00+00:00,19.5,18.4,1015.9
2026-08-30 00:00:00+00:00,19.4,18.3,1016.3
2026-08-30 01:00:00+00:00,19.4,18.1,1016.4
2026-08-30 02:00:00+00:00,19.2,17.6,1016.4
2026-08-30 03:00:00+00:00,19.2,18.3,1016.1
2026-08-30 04:00:00+00:00,19.1,18.1,1016.2
2026-08-30 05:00:00+00:00,19.0,17.8,1016.5
2026-08-30 06:00:00+00:00,19.0,18.5,1016.7
2026-08-30 07:00:00+00:00,19.0,19.3,1016.6
2026-08-30 08:00:00+00:00,19.1,21.6,1016.3
2026-08-30 09:00:00+00:00,19.3,23.6,1015.8
2026-08-30 10:00:00+00:00,19.6,24.5,1015.3
2026-08-30 11:00:00+00:00,19.9,25.6,1014.5
2026-08-30 12:00:00+00:00,20.1,26.1,1013.9
2026-08-30 13:00:00+00:00,20.3,27.5,1013.3
2026-08-30 14:00:00+00:00,20.4,27.2,1012.9
2026-08-30 15:00:00+00:00,20.3,26.3,1012.9
2026-08-30 16:00:00+00:00,20.4,25.9,1012.8
2026-08-30 17:00:00+00:00,20.2,25.6,1012.9
2026-08-30 18:00:00+00:00,20.0,24.8,1013.2
2026-08-30 19:00:00+00:00,19.8,23.3,1014.0
2026-08-30 20:00:00+00:00,19.7,21.7,1014.4
2026-08-30 21:00:00+00:00,19.6,21.4,1014.2
2026-08-30 22:00:00+00:00,19.5,21.4,1014.5
2026-08-30 23:00:00+00:00,19.4,20.0,1014.4
2026-08-31 00:00:00+00:00,19.4,20.8,1013.7
2026-08-31 01:00:00+00:00,19.4,20.2,1013.4
2026-08-31 02:00:00+00:00,19.4,20.2,1012.7
2026-08-31 03:00:00+00:00,19.4,20.0,1015.1
2026-08-31 04:00:00+00:00,19.3,17.1,1015.6
2026-08-31 05:00:00+00:00,19.3,17.6,1015.7
2026-08-31 06:00:00+00:00,19.3,18.2,1016.1
2026-08-31 07:00:00+00:00,19.3,20.2,1016.0
2026-08-31 08:00:00+00:00,19.5,21.6,1016.3
2026-08-31 09:00:00+00:00,19.7,21.1,1016.9
2026-08-31 10:00:00+00:00,20.0,23.4,1016.2
2026-08-31 11:00:00+00:00,20.3,24.0,1015.9
2026-08-31 12:00:00+00:00,20.6,24.6,1015.5
2026-08-31 13:00:00+00:00,20.7,25.2,1015.3
2026-08-31 14:00:00+00:00,20.9,25.1,1015.1
2026-08-31 15:00:00+00:00,20.7,24.6,1015.2
2026-08-31 16:00:00+00:00,20.7,23.6,1015.1
2026-08-31 17:00:00+00:00,20.6,23.5,1015.2
2026-08-31 18:00:00+00:00,20.3,22.2,1016.2
2026-08-31 19:00:00+00:00,20.2,21.2,1017.6
2026-08-31 20:00:00+00:00,20.0,19.4,1018.9
2026-08-31 21:00:00+00:00,19.9,18.2,1019.8
2026-08-31 22:00:00+00:00,19.8,17.6,1020.7
2026-08-31 23:00:00+00:00,19.6,17.1,1021.1
